EPOCHS,BATCH,ACCURACY,VAL_ACCURACY,LOSS,VAL_LOSS,ROC,PR,VAL_ROC,VAL_PR,PRECISION,RECALL,VAL_PRECISION,VAL_RECALL,BIN_ACC,VAL_BIN_ACC,LR
10,64,0.931847095489502,0.8695716261863708,0.00018915176042355597,0.0012096506543457508,0.9766547083854675,0.976177453994751,0.9139151573181152,0.9028061032295227,0.9318479895591736,0.9318479895591736,0.8695717453956604,0.8695717453956604,0.931847095489502,0.8695716261863708,8.000000093488779e-07
11,64,0.9267794489860535,0.868216872215271,0.00019043171778321266,0.0012112753465771675,0.9764360189437866,0.9758070707321167,0.9137107729911804,0.9026279449462891,0.926780641078949,0.926780641078949,0.8682169318199158,0.8682169318199158,0.9267794489860535,0.868216872215271,8.000000093488779e-07
12,64,0.930130660533905,0.868216872215271,0.00018779218953568488,0.0012114127166569233,0.9774639010429382,0.9770897030830383,0.9137141108512878,0.9026356935501099,0.9301319122314453,0.9301319122314453,0.8682169318199158,0.8682169318199158,0.9301307797431946,0.868216872215271,1.5999999902760464e-07
13,64,0.9208976626396179,0.868216872215271,0.00019731311476789415,0.0012119170278310776,0.9755151867866516,0.9754106998443604,0.9135711193084717,0.9024885892868042,0.9208990335464478,0.9208990335464478,0.8682169318199158,0.8682169318199158,0.9208976626396179,0.868216872215271,1.5999999902760464e-07
14,64,0.9287513494491577,0.868216872215271,0.00018714163161348552,0.0012119285529479384,0.9774349927902222,0.9768418669700623,0.9135711193084717,0.9024885892868042,0.928752601146698,0.928752601146698,0.8682169318199158,0.8682169318199158,0.9287513494491577,0.868216872215271,3.199999909497819e-08
15,64,0.9249482154846191,0.868216872215271,0.00018998108862433583,0.0012119945604354143,0.9767901301383972,0.9763573408126831,0.9135565757751465,0.9024757742881775,0.9249491691589355,0.9249491691589355,0.8682169318199158,0.8682169318199158,0.9249482154846191,0.868216872215271,3.199999909497819e-08
16,64,0.9296274781227112,0.868216872215271,0.0001868935360107571,0.0012119993334636092,0.9772506356239319,0.9763831496238708,0.9135565757751465,0.9024757742881775,0.929628849029541,0.929628849029541,0.8682169318199158,0.8682169318199158,0.9296274781227112,0.868216872215271,6.399999641359955e-09
17,64,0.9346871376037598,0.868216872215271,0.00018771496252156794,0.001212014351040125,0.9776326417922974,0.977718710899353,0.9135546684265137,0.9024741649627686,0.9346880912780762,0.9346880912780762,0.8682169318199158,0.8682169318199158,0.9346871376037598,0.868216872215271,6.399999641359955e-09
18,64,0.9169053435325623,0.868216872215271,0.00020020238298457116,0.0012120158644393086,0.973752498626709,0.9734269380569458,0.9135546684265137,0.9024741649627686,0.9169065356254578,0.9169065356254578,0.8682169318199158,0.8682169318199158,0.9169053435325623,0.868216872215271,1.27999988386307e-09
19,64,0.9388999938964844,0.868216872215271,0.00018213213479612023,0.0012120186584070325,0.9788839817047119,0.9783154726028442,0.9135546684265137,0.9024741649627686,0.938901424407959,0.938901424407959,0.8682169318199158,0.8682169318199158,0.9388999938964844,0.868216872215271,1.27999988386307e-09
