EPOCHS,BATCH,ACCURACY,VAL_ACCURACY,LOSS,VAL_LOSS,ROC,PR,VAL_ROC,VAL_PR,PRECISION,RECALL,VAL_PRECISION,VAL_RECALL,BIN_ACC,VAL_BIN_ACC,LR
2,64,0.5011358261108398,0.38803166151046753,0.0010359658626839519,0.001271319342777133,0.5020962357521057,0.5014020204544067,0.3550232946872711,0.40923237800598145,0.5011323690414429,0.5011322498321533,0.388031542301178,0.388031542301178,0.5011357665061951,0.38803166151046753,1.000000013351432e-10
3,64,0.501196026802063,0.3877958357334137,0.0010356674902141094,0.0012713875621557236,0.502008855342865,0.5017908811569214,0.3546702265739441,0.40904155373573303,0.5011922717094421,0.5011922717094421,0.38779574632644653,0.38779574632644653,0.501196026802063,0.3877958357334137,1.000000013351432e-10
4,64,0.5002281069755554,0.3874407410621643,0.0010362750617787242,0.0012714535696431994,0.5008184313774109,0.5006677508354187,0.35429006814956665,0.4088263511657715,0.5002254843711853,0.5002251863479614,0.3874404728412628,0.3874404728412628,0.5002278685569763,0.3874407410621643,1.000000013351432e-10
5,64,0.4999547302722931,0.38711443543434143,0.0010358357103541493,0.0012715227203443646,0.5012221336364746,0.5014047026634216,0.35396403074264526,0.40864333510398865,0.4999517500400543,0.4999517500400543,0.38711413741111755,0.38711413741111755,0.4999547302722931,0.38711443543434143,1.000000013351432e-10
6,64,0.501940906047821,0.38689517974853516,0.0010351409437134862,0.0012715932680293918,0.5028985142707825,0.5026777982711792,0.35359010100364685,0.4084169864654541,0.5019384622573853,0.5019384622573853,0.38689497113227844,0.38689497113227844,0.501940906047821,0.38689517974853516,1.000000013351432e-10
7,64,0.5011173486709595,0.3865189850330353,0.0010355900740250945,0.001271661720238626,0.5017921924591064,0.501671314239502,0.3532531261444092,0.40822798013687134,0.5011149644851685,0.5011149048805237,0.3865188658237457,0.3865188658237457,0.5011172890663147,0.3865189850330353,1.000000013351432e-10
8,64,0.49987828731536865,0.3861393332481384,0.0010360185988247395,0.0012717298232018948,0.5012066960334778,0.5010997653007507,0.3529564142227173,0.408056378364563,0.49987706542015076,0.49987706542015076,0.38613927364349365,0.38613927364349365,0.49987828731536865,0.3861393332481384,1.000000013351432e-10
9,64,0.5023115277290344,0.38593748211860657,0.001034946064464748,0.001271794899366796,0.5033642053604126,0.5027660131454468,0.35247543454170227,0.4078094959259033,0.5023084878921509,0.5023084878921509,0.3859374523162842,0.3859374523162842,0.5023115277290344,0.38593748211860657,1.000000013351432e-10
10,64,0.501276433467865,0.38576388359069824,0.0010354043915867805,0.0012718627694994211,0.5023263692855835,0.5021454095840454,0.352145791053772,0.40763020515441895,0.5012742280960083,0.5012742280960083,0.38576385378837585,0.38576385378837585,0.501276433467865,0.38576388359069824,1.000000013351432e-10
11,64,0.502060055732727,0.38526225090026855,0.0010352859972044826,0.001271930173970759,0.5025251507759094,0.5021971464157104,0.35179975628852844,0.40743523836135864,0.5020573735237122,0.5020571947097778,0.3852556645870209,0.38525158166885376,0.5020598769187927,0.38525691628456116,1.000000013351432e-10
12,64,0.5006935000419617,0.38486939668655396,0.0010357317514717579,0.0012719999067485332,0.5017388463020325,0.5015236139297485,0.3513740301132202,0.40720102190971375,0.5006919503211975,0.5006919503211975,0.3848693072795868,0.3848693072795868,0.5006934404373169,0.38486939668655396,1.000000013351432e-10
13,64,0.5019989609718323,0.38473743200302124,0.0010345020564273,0.0012720664963126183,0.5040947198867798,0.5033873915672302,0.3510550558567047,0.407030314207077,0.5019947290420532,0.5019947290420532,0.38473737239837646,0.38473737239837646,0.5019989609718323,0.38473743200302124,1.000000013351432e-10
14,64,0.5004042387008667,0.3844946324825287,0.0010351878590881824,0.001272133900783956,0.5023431181907654,0.5023301243782043,0.3506702780723572,0.40682685375213623,0.5004007816314697,0.5004007816314697,0.3844921588897705,0.38449063897132874,0.5004042387008667,0.3844926953315735,1.000000013351432e-10
15,64,0.5018569231033325,0.3842393457889557,0.0010352612007409334,0.0012722017709165812,0.5027720928192139,0.5023270845413208,0.3502477705478668,0.4066125154495239,0.5018547773361206,0.5018547773361206,0.3842392861843109,0.3842392861843109,0.5018569231033325,0.3842393457889557,1.000000013351432e-10
16,64,0.5017126202583313,0.38402730226516724,0.0010350842494517565,0.0012722676619887352,0.5025203227996826,0.5025331974029541,0.34987810254096985,0.4064244031906128,0.5017114281654358,0.5017114281654358,0.3840271830558777,0.3840271830558777,0.5017126202583313,0.38402730226516724,1.000000013351432e-10
17,64,0.5018646121025085,0.3837561309337616,0.0010349293006584048,0.0012723362306132913,0.5034183859825134,0.5027331709861755,0.349494069814682,0.40622127056121826,0.5018633008003235,0.5018633008003235,0.38375601172447205,0.38375601172447205,0.5018646121025085,0.3837561309337616,1.000000013351432e-10
18,64,0.502103865146637,0.3835584819316864,0.001034857821650803,0.0012724015396088362,0.5033906102180481,0.5030890107154846,0.34924614429473877,0.4060725271701813,0.5021029114723206,0.5021028518676758,0.38355839252471924,0.38355839252471924,0.5021038055419922,0.3835584819316864,1.000000013351432e-10
19,64,0.5013329982757568,0.38326647877693176,0.0010352997342124581,0.0012724678963422775,0.5026164650917053,0.502439558506012,0.3488781452178955,0.405875563621521,0.5013293027877808,0.501329243183136,0.3832663893699646,0.3832663893699646,0.5013329386711121,0.38326647877693176,1.000000013351432e-10
0,64,0.5000495910644531,0.45007357001304626,0.0010155646596103907,0.0012531185057014227,0.5004153847694397,0.5008665323257446,0.43129298090934753,0.45083704590797424,0.50004643201828,0.5000463724136353,0.4500740170478821,0.4500740170478821,0.5000495314598083,0.45007357001304626,9.999999960041972e-13
1,64,0.4998532831668854,0.45006075501441956,0.0010159106459468603,0.0012531183892861009,0.5000780820846558,0.4999987483024597,0.4312957227230072,0.4508383274078369,0.49984943866729736,0.49984943866729736,0.450061172246933,0.450061172246933,0.4998532235622406,0.45006075501441956,9.999999960041972e-13
2,64,0.5003252625465393,0.4500792920589447,0.0010159125085920095,0.0012531186221167445,0.49991804361343384,0.5000397562980652,0.43129798769950867,0.45084208250045776,0.5003223419189453,0.500322163105011,0.45007970929145813,0.45007970929145813,0.5003251433372498,0.4500792920589447,9.999999960041972e-13
3,64,0.5001011490821838,0.45005813241004944,0.0010160220554098487,0.0012531187385320663,0.4993857145309448,0.49972227215766907,0.43129023909568787,0.45083409547805786,0.5000991821289062,0.5000991225242615,0.45005854964256287,0.45005854964256287,0.5001010894775391,0.45005813241004944,9.999999960041972e-13
4,64,0.49935653805732727,0.4500536620616913,0.0010160302044823766,0.0012531185057014227,0.49931320548057556,0.49972566962242126,0.43130752444267273,0.450846791267395,0.49935534596443176,0.49935534596443176,0.4500540792942047,0.4500540792942047,0.49935653805732727,0.4500536620616913,9.999999960041972e-13
5,64,0.4985769987106323,0.45007357001304626,0.0010160735109820962,0.0012531188549473882,0.49874770641326904,0.4997323751449585,0.43130603432655334,0.45084866881370544,0.49857574701309204,0.49857574701309204,0.4500740170478821,0.4500740170478821,0.49857693910598755,0.45007357001304626,9.999999960041972e-13
6,64,0.4996927082538605,0.45008376240730286,0.0010157888755202293,0.0012531185057014227,0.5000460743904114,0.5004884004592896,0.4312853515148163,0.4508349299430847,0.4996902048587799,0.4996902048587799,0.4500841796398163,0.4500841796398163,0.4996927082538605,0.45008376240730286,9.999999960041972e-13
7,64,0.4990028738975525,0.4500613510608673,0.0010159090161323547,0.0012531187385320663,0.49967461824417114,0.5000987648963928,0.43131595849990845,0.4508570432662964,0.499001681804657,0.499001681804657,0.45006176829338074,0.45006176829338074,0.4990028738975525,0.4500613510608673,9.999999960041972e-13
8,64,0.4997190237045288,0.45007818937301636,0.0010159204248338938,0.0012531187385320663,0.49932876229286194,0.5000219941139221,0.43128520250320435,0.450835645198822,0.49971628189086914,0.49971628189086914,0.4500786066055298,0.4500786066055298,0.4997190237045288,0.45007818937301636,9.999999960041972e-13
9,64,0.4990239143371582,0.45006275177001953,0.0010160977253690362,0.001253118272870779,0.49894264340400696,0.4996476471424103,0.431318998336792,0.4508506953716278,0.4990210235118866,0.4990209639072418,0.45006316900253296,0.45006316900253296,0.4990238547325134,0.45006275177001953,9.999999960041972e-13
10,64,0.49843400716781616,0.450119286775589,0.00101630634162575,0.0012531185057014227,0.4982701241970062,0.4990641176700592,0.43132027983665466,0.45085254311561584,0.49843111634254456,0.4984310567378998,0.4501197040081024,0.4501197040081024,0.49843400716781616,0.450119286775589,9.999999960041972e-13
11,64,0.5011592507362366,0.45005813241004944,0.0010154873598366976,0.0012531181564554572,0.5010667443275452,0.5011903643608093,0.4312988817691803,0.45084187388420105,0.5011574029922485,0.5011573433876038,0.4500569999217987,0.4500557482242584,0.5011591911315918,0.4500567317008972,9.999999960041972e-13
12,64,0.499281644821167,0.4500683546066284,0.0010159722296521068,0.0012531186221167445,0.4996072053909302,0.4999670386314392,0.43131232261657715,0.4508502781391144,0.4992789030075073,0.4992789030075073,0.45006877183914185,0.45006877183914185,0.4992815852165222,0.4500683546066284,9.999999960041972e-13
13,64,0.5023001432418823,0.45005789399147034,0.0010153129696846008,0.0012531186221167445,0.501744270324707,0.5016608238220215,0.43132320046424866,0.4508540630340576,0.502299427986145,0.5022992491722107,0.4500567615032196,0.45005548000335693,0.502299964427948,0.4500564932823181,9.999999960041972e-13
