EPOCHS,BATCH,ACCURACY,VAL_ACCURACY,LOSS,VAL_LOSS,ROC,PR,VAL_ROC,VAL_PR,PRECISION,RECALL,VAL_PRECISION,VAL_RECALL,BIN_ACC,VAL_BIN_ACC,LR
10,64,0.6931143999099731,0.3283231556415558,0.0011394385946914554,0.0016002834308892488,0.7543315887451172,0.7398619055747986,0.31375768780708313,0.39485964179039,0.6931191682815552,0.6931191682815552,0.32832375168800354,0.32832375168800354,0.6931143999099731,0.3283231556415558,1.5999999103399887e-09
11,64,0.6924237608909607,0.32667821645736694,0.0011392600135877728,0.001604613964445889,0.7544134855270386,0.7400922775268555,0.31164872646331787,0.39380311965942383,0.6924309730529785,0.6924309730529785,0.3266785740852356,0.3266785740852356,0.6924237608909607,0.32667821645736694,1.5999999103399887e-09
12,64,0.6926107406616211,0.3255960941314697,0.0011394958710297942,0.00160706986207515,0.7542840838432312,0.7399653196334839,0.31051427125930786,0.39323046803474426,0.6926169991493225,0.6926169991493225,0.32559648156166077,0.32559648156166077,0.6926107406616211,0.3255960941314697,3.199999709657675e-10
13,64,0.6931160092353821,0.32445016503334045,0.0011385662946850061,0.0016093695303425193,0.754856288433075,0.7405285239219666,0.30940577387809753,0.39268743991851807,0.6931239366531372,0.6931237578392029,0.3244505822658539,0.3244505822658539,0.6931158304214478,0.32445016503334045,3.199999709657675e-10
14,64,0.6936931610107422,0.32441502809524536,0.0011389539577066898,0.0016094772145152092,0.7547510862350464,0.7401936054229736,0.30935972929000854,0.39266282320022583,0.6936997175216675,0.6936996579170227,0.3244154155254364,0.3244154155254364,0.6936931014060974,0.32441502809524536,6.399999280537472e-11
15,64,0.6928549408912659,0.32436394691467285,0.0011397148482501507,0.0016095874598249793,0.7542549967765808,0.739825963973999,0.3092986047267914,0.39263269305229187,0.6928595304489136,0.6928595304489136,0.3243643045425415,0.3243643045425415,0.6928549408912659,0.32436394691467285,6.399999280537472e-11
16,64,0.692351222038269,0.3243403136730194,0.0011398261412978172,0.0016095924656838179,0.7541179656982422,0.7398045659065247,0.30929142236709595,0.39263007044792175,0.6923564076423645,0.6923564076423645,0.32434067130088806,0.32434067130088806,0.692351222038269,0.3243403136730194,1.2799998908019639e-11
17,64,0.6931663155555725,0.3243441581726074,0.00113870098721236,0.0016095966566354036,0.7546567916870117,0.7405418157577515,0.30929434299468994,0.39263176918029785,0.6931729316711426,0.6931729316711426,0.3243445158004761,0.3243445158004761,0.6931663155555725,0.3243441581726074,1.2799998908019639e-11
18,64,0.6934999227523804,0.32435575127601624,0.0011387098347768188,0.001609597122296691,0.7547662854194641,0.7404376268386841,0.30929407477378845,0.39263126254081726,0.6935042142868042,0.6935042142868042,0.3243561089038849,0.3243561089038849,0.6934999227523804,0.32435575127601624,2.559999738235841e-12
19,64,0.6924244165420532,0.32435959577560425,0.0011396603658795357,0.0016095965402200818,0.7542869448661804,0.7398861050605774,0.3092975318431854,0.3926325738430023,0.6924291253089905,0.6924291253089905,0.3243599236011505,0.3243599236011505,0.6924244165420532,0.32435959577560425,2.559999738235841e-12
20,64,0.6930117607116699,0.32435959577560425,0.0011382602388039231,0.0016095975879579782,0.7550806403160095,0.7406491637229919,0.30929622054100037,0.39263197779655457,0.6930166482925415,0.6930166482925415,0.3243599236011505,0.3243599236011505,0.6930117607116699,0.32435959577560425,5.119999476471682e-13
