BATCH,ACCURACY,VAL_ACCURACY,LOSS,VAL_LOSS
50,0.09098183363676071,0.03655517101287842,9.927533028530888e-06,0.00551306689158082
50,0.09101813286542892,0.06727945804595947,1.4590617865906097e-05,0.006949026137590408
50,0.09100275486707687,0.02949082851409912,2.0180532374070026e-05,0.0052611008286476135
50,0.09971216320991516,0.0789412260055542,1.548766522319056e-05,0.004712192341685295
50,0.19639761745929718,0.21170607209205627,1.1009638001269195e-05,0.006580863613635302
50,0.254846453666687,0.2230314016342163,1.751255513227079e-05,0.003536585718393326
50,0.12409394979476929,0.04608643427491188,1.330751820205478e-05,0.004382212180644274
50,0.14345736801624298,0.09923720359802246,1.7248279618797824e-05,0.004381843842566013
50,0.21346743404865265,0.18557919561862946,1.2304531082918402e-05,0.009773582220077515
50,0.14660656452178955,0.10630154609680176,1.8628008547239006e-05,0.00741295050829649
50,0.11642882227897644,0.05774820223450661,1.5002609870862216e-05,0.006064570043236017
50,0.11407660692930222,0.049450408667325974,1.1159851965203416e-05,0.005373592954128981
50,0.1094992384314537,0.04608643054962158,1.2115202480345033e-05,0.004775425419211388
50,0.08128827065229416,0.04608643054962158,1.655856794968713e-05,0.0040320586413145065
50,0.09111722558736801,0.01659560017287731,1.5410709238494746e-05,0.007475930731743574
50,0.0880517065525055,0.10753500461578369,1.4926907169865444e-05,0.007073977962136269
50,0.09362439066171646,0.05068385973572731,1.2730812159134075e-05,0.005140254739671946
50,0.09652239084243774,0.04485297575592995,1.3731299986829981e-05,0.004702597390860319
50,0.08983154594898224,0.03532171621918678,1.6248950487351976e-05,0.005153068341314793
50,0.09960746765136719,0.05315077304840088,1.6546278857276775e-05,0.00636666314676404
50,0.10422251373529434,0.02949083223938942,1.4534541151078884e-05,0.004671872593462467
50,0.09247971326112747,0.05191732197999954,1.5313236872316338e-05,0.003786480985581875
50,0.10462875664234161,0.0685129165649414,1.48953358802828e-05,0.0039320229552686214
50,0.09246993809938431,0.05068385973572731,1.4986633686930872e-05,0.004954916425049305
50,0.12423919141292572,0.04608643427491188,1.1611109584919177e-05,0.004693708848208189
50,0.07878529280424118,0.03655517101287842,1.180726849270286e-05,0.004798899404704571
50,0.16674479842185974,0.19141007959842682,1.5821146007510833e-05,0.005316086113452911
50,0.12508653104305267,0.04608643054962158,1.6995416444842704e-05,0.0035662008449435234
50,0.1171937808394432,0.05898165702819824,1.5584026186843403e-05,0.004922157619148493
50,0.10163164138793945,0.07804416865110397,1.586105463502463e-05,0.005375824403017759
50,0.06808803975582123,0.007064343895763159,1.1045285646105185e-05,0.004227993078529835
50,0.07268773764371872,0.014128687791526318,1.2694466931861825e-05,0.003526252694427967
50,0.15911726653575897,0.09093939512968063,1.155215340986615e-05,0.005678440909832716
50,0.14754749834537506,0.10753500461578369,1.532902751932852e-05,0.004055474419146776
50,0.08828063309192657,0.028257371857762337,1.434693876944948e-05,0.006339688319712877
50,0.09563318639993668,0.02949082851409912,1.176324894913705e-05,0.005547978915274143
50,0.10359297692775726,0.054384227842092514,2.0369521735119633e-05,0.004771869163960218
50,0.10969610512256622,0.04025554656982422,1.6235764633165672e-05,0.004550379700958729
50,0.07871269434690475,0.014128685928881168,1.8624908989295363e-05,0.004320254549384117
50,0.16025212407112122,0.11919676512479782,1.2608491488208529e-05,0.006163837853819132
50,0.13613273203372955,0.04608643054962158,1.659436929912772e-05,0.004539442248642445
50,0.08898279070854187,0.028257375583052635,1.1856493074446917e-05,0.005774209275841713
50,0.203133225440979,0.14868761599063873,1.8724864276009612e-05,0.003097084816545248
50,0.11174676567316055,0.028257371857762337,1.3448372556013055e-05,0.0034652859903872013
50,0.13408342003822327,0.05315077304840088,1.2034470273647457e-05,0.004458844196051359
50,0.10339052230119705,0.039022088050842285,1.3870980183128268e-05,0.004723092541098595
50,0.07992998510599136,0.030724288895726204,1.6307132682413794e-05,0.003916724119335413
50,0.0729110911488533,0.015362142585217953,1.517752116342308e-05,0.005734841339290142
50,0.18280106782913208,0.10753500461578369,1.802936640160624e-05,0.003840251127257943
50,0.11141873151063919,0.030724285170435905,1.6519459677510895e-05,0.004776869900524616
50,0.09537772089242935,0.06604600697755814,1.468724076403305e-05,0.004396810196340084
50,0.0991649404168129,0.04485297575592995,1.336918467131909e-05,0.004036984872072935
50,0.08983715623617172,0.007064342964440584,1.3482487702276558e-05,0.0047538261860609055
50,0.07964380830526352,0.014128685928881168,1.4735822333022952e-05,0.006892750971019268
50,0.13175639510154724,0.03778862953186035,1.7118361938628368e-05,0.005193974822759628
50,0.09083524346351624,0.03655517101287842,1.3230967851995956e-05,0.004126219544559717
50,0.08777669817209244,0.02365994267165661,1.1362186342012137e-05,0.004829850513488054
50,0.10385818779468536,0.022426487877964973,1.793983938114252e-05,0.0035770991817116737
50,0.06932626664638519,0.03778862953186035,1.355517997581046e-05,0.0044870078563690186
50,0.09734462201595306,0.04485297575592995,1.8167762391385622e-05,0.004333027172833681
50,0.12394186854362488,0.043619513511657715,1.3780297194898594e-05,0.006860669702291489
50,0.13438363373279572,0.03655517101287842,1.0311297955922782e-05,0.004072158131748438
50,0.09332846105098724,0.030724285170435905,1.3319749086804222e-05,0.0047763558104634285
50,0.09064818918704987,0.05315077304840088,1.9895407604053617e-05,0.005958472844213247
50,0.10849416255950928,0.03195774182677269,1.541120946058072e-05,0.003399504581466317
50,0.1167149692773819,0.05068385973572731,1.2289944606891368e-05,0.00400965940207243
50,0.09994111210107803,0.014128685928881168,1.8239885321236216e-05,0.00536371860653162
50,0.10251108556985855,0.06974637508392334,2.031445546890609e-05,0.004839825909584761
50,0.1616676151752472,0.09923720359802246,1.8628048565005884e-05,0.0042595816776156425
50,0.10125192999839783,0.03902208432555199,2.051549199677538e-05,0.0036231407430022955
50,0.08534075319766998,0.02949082851409912,1.5834177247597836e-05,0.006486418191343546
50,0.07266121357679367,0.0,1.8351835024077445e-05,0.004568674135953188
50,0.11178165674209595,0.05774820223450661,1.811709807952866e-05,0.004221596289426088
50,0.08938903361558914,0.03902208432555199,1.7685331840766594e-05,0.004605929832905531
50,0.1593727022409439,0.08387506008148193,1.8161987100029364e-05,0.005432917270809412
50,0.08515366911888123,0.028257371857762337,1.8375418221694417e-05,0.005841019097715616
50,0.13197001814842224,0.07681071013212204,1.6818774383864366e-05,0.003666216041892767
50,0.09295850992202759,0.03778862953186035,1.7941110854735598e-05,0.004176975693553686
50,0.10434260964393616,0.015362144447863102,1.7974427464650944e-05,0.0034277818631380796
50,0.08456599712371826,0.02949082851409912,1.6938192857196555e-05,0.003688925877213478
50,0.09755260497331619,0.04485297575592995,2.003880035772454e-05,0.004292529076337814
50,0.09731249511241913,0.04608643054962158,2.0840207071159966e-05,0.004160870332270861
50,0.1503143608570099,0.10753500461578369,1.5348216038546525e-05,0.003998905885964632
50,0.10842715948820114,0.03902208432555199,1.7277550796279684e-05,0.004902133252471685
50,0.1493050754070282,0.12996149063110352,1.7458354705013335e-05,0.004396522883325815
50,0.08794282376766205,0.02949083223938942,1.4441653547692113e-05,0.00449333805590868
50,0.11336887627840042,0.03902208432555199,1.9081182472291403e-05,0.004247530363500118
50,0.0669642835855484,0.022426487877964973,1.0339538675907534e-05,0.005007349420338869
50,0.10812981426715851,0.04608643054962158,1.2304370102356188e-05,0.005257618613541126
50,0.09469648450613022,0.02119302935898304,1.2584108844748698e-05,0.005097375717014074
50,0.1190824881196022,0.07681071013212204,1.6918997062020935e-05,0.004096014890819788
50,0.11466009169816971,0.030724285170435905,1.7579219274921343e-05,0.0037999076303094625
50,0.1061740592122078,0.022426487877964973,1.301536030950956e-05,0.004362200386822224
50,0.09870288521051407,0.023659946396946907,1.5030486792966258e-05,0.0038753156550228596
50,0.1420000195503235,0.03778862953186035,1.728343340801075e-05,0.00519681116566062
50,0.09039831161499023,0.028257375583052635,1.6132094970089383e-05,0.004299346823245287
50,0.09853538870811462,0.05068385973572731,1.2108328519389033e-05,0.004140243865549564
50,0.13912424445152283,0.06727945804595947,2.0105087969568558e-05,0.003703109221532941
50,0.14769268035888672,0.07311034202575684,1.8918048226623796e-05,0.0032668490894138813
50,0.10999894887208939,0.030724285170435905,1.3472591490426566e-05,0.004309874959290028
50,0.11273927241563797,0.03532171621918678,1.921869261423126e-05,0.005294873844832182
50,0.14675042033195496,0.06727945804595947,2.0401708752615377e-05,0.004361732862889767
50,0.10668361186981201,0.05898166447877884,1.6380285160266794e-05,0.0027759294025599957
50,0.140398770570755,0.05774820223450661,2.002963810809888e-05,0.003983987960964441
50,0.12627308070659637,0.04485297575592995,2.1651745555573143e-05,0.002840975532308221
50,0.19319671392440796,0.18187880516052246,1.9572849851101637e-05,0.003645866410806775
50,0.10498194396495819,0.02949083223938942,1.6458425307064317e-05,0.003832337213680148
50,0.12108567357063293,0.015362144447863102,1.537103707960341e-05,0.004273941740393639
50,0.11659489572048187,0.05438423529267311,1.8808908862411045e-05,0.0037105195224285126
50,0.1119854599237442,0.07434380054473877,2.0941790353390388e-05,0.0038942592218518257
50,0.10772358626127243,0.028257377445697784,1.9886250811396167e-05,0.00421522231772542
50,0.09414508938789368,0.02949082851409912,1.718523708404973e-05,0.003939034882932901
50,0.09592912346124649,0.04608643054962158,2.263094393128995e-05,0.004225386772304773
50,0.09828133881092072,0.05068385973572731,2.5573206585249864e-05,0.004086583387106657
50,0.09511667490005493,0.07097983360290527,1.792035072867293e-05,0.007235032506287098
50,0.09919706732034683,0.03195774555206299,1.533574868517462e-05,0.004704228602349758
50,0.12459096312522888,0.07434380054473877,1.7095060684368946e-05,0.004186174366623163
50,0.10113745927810669,0.06604600697755814,1.7772536011761986e-05,0.003808173816651106
50,0.15407639741897583,0.07681071013212204,2.160520125471521e-05,0.0031038508750498295
50,0.12599116563796997,0.05898166447877884,2.1198007743805647e-05,0.003984347451478243
50,0.08871755748987198,0.043619513511657715,1.9321842046338134e-05,0.004041597712785006
50,0.12233372777700424,0.07434380799531937,2.213021070929244e-05,0.004404304549098015
50,0.13142837584018707,0.060215119272470474,2.208706791861914e-05,0.003667847951874137
50,0.12530989944934845,0.049450408667325974,2.0915820641675964e-05,0.0040797763504087925
50,0.1461264193058014,0.07221328467130661,2.2503452782984823e-05,0.004079258069396019
50,0.1165739893913269,0.02949082851409912,2.422875513730105e-05,0.004396631382405758
50,0.10325513035058975,0.02949082851409912,1.842648271122016e-05,0.0034778816625475883
50,0.09769220650196075,0.04025554656982422,2.138606578228064e-05,0.004512231331318617
50,0.14180311560630798,0.06144857779145241,1.9975037503172643e-05,0.0044929105788469315
50,0.11196454614400864,0.051917314529418945,2.3243021132657304e-05,0.003526786807924509
50,0.1270841509103775,0.028257375583052635,2.0352041246951558e-05,0.004145778249949217
50,0.1438942849636078,0.06974637508392334,2.4571199901401997e-05,0.004375637508928776
50,0.12746943533420563,0.07311034202575684,1.9804296243819408e-05,0.004495520144701004
50,0.11589273810386658,0.022426486015319824,1.4920501598680858e-05,0.004142998717725277
50,0.12243280559778214,0.022426487877964973,2.477184716553893e-05,0.004596696700900793
50,0.11113252490758896,0.007064342964440584,1.7775055312085897e-05,0.004222669638693333
50,0.1195446029305458,0.07311034202575684,2.5183971956721507e-05,0.004150607157498598
50,0.11534693837165833,0.02119303122162819,2.0601466530933976e-05,0.004278813488781452
50,0.16460750997066498,0.05898166447877884,1.7674563423497602e-05,0.004286220762878656
50,0.13561628758907318,0.09093940258026123,2.1571571778622456e-05,0.004265702795237303
50,0.1105029433965683,0.02119302935898304,2.1653635485563427e-05,0.005198782775551081
50,0.12798453867435455,0.054384227842092514,1.537439675303176e-05,0.003819691017270088
50,0.08774039894342422,0.03195774182677269,1.645164957153611e-05,0.004586279857903719
50,0.11701226979494095,0.007064342964440584,1.7690805179881863e-05,0.004821208771318197
50,0.12016994506120682,0.04485297203063965,1.8817030650097877e-05,0.004293804056942463
50,0.12217871099710464,0.05068385973572731,2.0618532289518043e-05,0.005668359808623791
50,0.13008122146129608,0.047319892793893814,1.5025144421088044e-05,0.005655921064317226
50,0.0929948091506958,0.0,1.192983745568199e-05,0.005799036007374525
50,0.09510690718889236,0.08140814304351807,1.6214475181186572e-05,0.006276429630815983
50,0.10984686762094498,0.04731988534331322,1.7447828213335015e-05,0.006020112428814173
50,0.14794254302978516,0.07434380054473877,1.4249985724745784e-05,0.0055767023004591465
50,0.14862380921840668,0.07927762717008591,2.1412493879324757e-05,0.003916059620678425
50,0.1276928186416626,0.05774820223450661,2.0941399270668626e-05,0.004172658082097769
50,0.14382168650627136,0.07804417610168457,1.4729664144397248e-05,0.0056006950326263905
50,0.0970165804028511,0.02489340305328369,1.9145234546158463e-05,0.004018363542854786
50,0.11341635137796402,0.014128687791526318,1.6995047189993784e-05,0.003906965721398592
50,0.1255653351545334,0.023659946396946907,2.0684406990767457e-05,0.005057067610323429
50,0.08801539987325668,0.022426487877964973,2.085972846543882e-05,0.0036377236247062683
50,0.13173969089984894,0.07804417610168457,1.876176247606054e-05,0.006758499890565872
100,0.1069488376379013,0.043619513511657715,1.9894761862815358e-05,0.004198157694190741
100,0.13730253279209137,0.03655517101287842,2.2799198632128537e-05,0.003078747307881713
100,0.12135650217533112,0.03195774182677269,1.859356416389346e-05,0.0030186146032065153
100,0.13278664648532867,0.022426486015319824,2.521795431675855e-05,0.0036165404599159956
100,0.08800004422664642,0.007064342964440584,2.0052586478414014e-05,0.008133289404213428
100,0.12186464667320251,0.05068385973572731,2.337346268177498e-05,0.0042887101881206036
100,0.12388459593057632,0.02949083223938942,2.2422062102123164e-05,0.004409692715853453
100,0.14076733589172363,0.036555178463459015,2.0746252630488016e-05,0.0036347536370158195
100,0.10983564704656601,0.014128685928881168,2.0349296391941607e-05,0.0055089304223656654
100,0.09394683688879013,0.04485297203063965,2.271537778142374e-05,0.004100040066987276
100,0.09447731077671051,0.023659946396946907,2.1482095689862035e-05,0.004117160569876432
100,0.10880128294229507,0.06974636763334274,2.5845549316727556e-05,0.0036238692700862885
100,0.1187642440199852,0.04485297575592995,2.126047547790222e-05,0.0051416982896625996
100,0.1471720188856125,0.0685129165649414,1.7797314285417087e-05,0.004112595226615667
100,0.13072620332241058,0.05315077304840088,2.1711901354137808e-05,0.0037909660022705793
100,0.10899945348501205,0.03778863325715065,1.8012531654676422e-05,0.002958238124847412
100,0.12726697325706482,0.04025554284453392,1.2606919881363865e-05,0.004825311712920666
100,0.1330936998128891,0.03195774555206299,2.130022767232731e-05,0.004465138074010611
100,0.10596466064453125,0.04238605871796608,2.370722904743161e-05,0.004086490720510483
100,0.11680848151445389,0.022426486015319824,1.8599905160954222e-05,0.004796498455107212
100,0.09551311284303665,0.03195774182677269,2.392602436884772e-05,0.004387685097754002
100,0.11603793501853943,0.06727946549654007,2.615604898892343e-05,0.003957918845117092
100,0.12874947488307953,0.023659946396946907,2.5503506549284793e-05,0.004433249123394489
100,0.13332822918891907,0.060215115547180176,2.3365642846329138e-05,0.0037929455284029245
100,0.13491541147232056,0.04608643427491188,1.6334635802195407e-05,0.004579779226332903
100,0.12470124661922455,0.07681071758270264,2.2838894437882118e-05,0.0033847191371023655
100,0.12667234241962433,0.06144857034087181,1.8981736502610147e-05,0.00527785113081336
100,0.13262048363685608,0.05898166447877884,1.905672615976073e-05,0.004507109057158232
100,0.11009673774242401,0.04485297203063965,1.9365956177352928e-05,0.0039050481282174587
100,0.16985076665878296,0.11706627160310745,2.2831844034953974e-05,0.003882660996168852
100,0.11227717995643616,0.02949083223938942,2.2912918211659417e-05,0.003278049873188138
100,0.11839013546705246,0.03902208432555199,2.164721445296891e-05,0.004662841558456421
100,0.15598051249980927,0.12043023109436035,2.639146441651974e-05,0.003051434876397252
100,0.11927513033151627,0.04608643427491188,1.8134491256205365e-05,0.0043558948673307896
100,0.10377023369073868,0.03778863325715065,1.9939174308092333e-05,0.004088485147804022
100,0.1259394735097885,0.030724288895726204,2.459129973431118e-05,0.0038617155514657497
100,0.11439484357833862,0.014128685928881168,1.968294964171946e-05,0.003644960466772318
100,0.14553314447402954,0.06727945804595947,2.9054690457996912e-05,0.004143649246543646
100,0.11288585513830185,0.04855334386229515,1.9300856365589425e-05,0.00397304305806756
100,0.08878036588430405,0.022426486015319824,2.0106552256038412e-05,0.0038541124667972326
100,0.11331720650196075,0.03532171621918678,2.2751075448468328e-05,0.005954689811915159
100,0.1450124830007553,0.04361951723694801,2.136566945409868e-05,0.006221065763384104
100,0.14252625405788422,0.054384227842092514,2.735477391979657e-05,0.0034885145723819733
100,0.12050221860408783,0.04238605871796608,2.7219315597903915e-05,0.0032417806796729565
100,0.12649087607860565,0.05438423529267311,1.8451879441272467e-05,0.004383676685392857
100,0.1143837422132492,0.04608643054962158,2.2102358343545347e-05,0.003958911169320345
100,0.1223602145910263,0.060215115547180176,2.8387014026520774e-05,0.003695467486977577
100,0.10157997906208038,0.039022088050842285,2.583789682830684e-05,0.00447767972946167
100,0.10817171633243561,0.030724285170435905,2.4366572688450105e-05,0.0033886670134961605
100,0.09425397217273712,0.03195774555206299,2.824840703397058e-05,0.004074579104781151
100,0.11083517223596573,0.039022088050842285,2.458021481288597e-05,0.0037308454047888517
100,0.1195082888007164,0.06974637508392334,1.748828981362749e-05,0.003938359208405018
100,0.12075763940811157,0.02949083223938942,2.111004687321838e-05,0.004502493422478437
100,0.10320763289928436,0.008297800086438656,2.6339779651607387e-05,0.004322956781834364
100,0.09172028303146362,0.03778862953186035,2.4596311050117947e-05,0.003425992326810956
100,0.10265063494443893,0.008297800086438656,2.00261602003593e-05,0.0038888207636773586
100,0.12232813984155655,0.0755772590637207,1.6392190445913002e-05,0.004664943553507328
100,0.12450436502695084,0.05438423529267311,2.0749161194544286e-05,0.003184475004673004
100,0.13094530999660492,0.09093939512968063,1.9785380573011935e-05,0.004412765149027109
100,0.11507053673267365,0.03902208432555199,2.4001275960472412e-05,0.005010496824979782
100,0.12500835955142975,0.03655517101287842,2.1833389837411232e-05,0.004575926810503006
100,0.12987324595451355,0.02949083223938942,2.2797648853156716e-05,0.003737216116860509
100,0.12493018805980682,0.02119303122162819,2.4107577701215632e-05,0.005055777728557587
100,0.08496101945638657,0.015362142585217953,2.0694933482445776e-05,0.004301849287003279
100,0.09804677963256836,0.02119303122162819,2.479236172803212e-05,0.004342235159128904
100,0.09980428963899612,0.02949082851409912,2.3677781427977607e-05,0.0033485840540379286
100,0.11879076808691025,0.04025554284453392,2.1682983060600236e-05,0.004185479134321213
100,0.13551847636699677,0.03195774182677269,1.9243965653004125e-05,0.005927998572587967
100,0.09044021368026733,0.07681071013212204,1.5825502487132326e-05,0.00426238588988781
100,0.09210976213216782,0.007064342964440584,1.713507663225755e-05,0.005404351279139519
100,0.11376947164535522,0.06144857034087181,1.7928157831192948e-05,0.0050962213426828384
100,0.10936246067285538,0.03195774182677269,1.9493139916448854e-05,0.005376491695642471
100,0.1111995279788971,0.007064342964440584,1.797742697817739e-05,0.004479870665818453
100,0.11074722558259964,0.015362142585217953,1.671363497735001e-05,0.006177269853651524
100,0.10350500047206879,0.015362142585217953,2.0359790141810663e-05,0.00420937268063426
100,0.11332277208566666,0.03655517101287842,2.3778813556418754e-05,0.004316193051636219
100,0.1219177097082138,0.007064342964440584,2.5597308194846846e-05,0.005730644334107637
100,0.10380091518163681,0.007064342964440584,1.983984657272231e-05,0.0038386094383895397
100,0.14408694207668304,0.05561768636107445,2.1042838852736168e-05,0.004566553048789501
100,0.11890099197626114,0.007064342964440584,1.9402690668357536e-05,0.004539287183433771
100,0.10042408853769302,0.04485297203063965,2.4383984055020846e-05,0.004204551223665476
100,0.1142175942659378,0.014128685928881168,2.4612827473902144e-05,0.003898859955370426
100,0.12432151287794113,0.04485297575592995,3.0033595976419747e-05,0.003974156454205513
100,0.1293986737728119,0.05068385973572731,2.2641934265266173e-05,0.0032252799719572067
100,0.1321207880973816,0.06391548365354538,2.5952716896426864e-05,0.0032671205699443817
100,0.12614744901657104,0.01659560017287731,2.7024383598472923e-05,0.003642585827037692
100,0.13386297225952148,0.06974636763334274,1.8000375348492526e-05,0.0040994309820234776
100,0.10366551578044891,0.008297800086438656,2.2943291696719825e-05,0.00447479635477066
100,0.0980202704668045,0.06144857034087181,2.349832902837079e-05,0.0038936003111302853
100,0.11703743040561676,0.023659946396946907,2.0552875866997056e-05,0.005007236730307341
100,0.13778135180473328,0.03195774182677269,2.8389578801579773e-05,0.0037789142224937677
100,0.11902528256177902,0.03195774182677269,1.857606002886314e-05,0.004574216436594725
100,0.15135563910007477,0.03195774182677269,2.093213697662577e-05,0.004509166348725557
100,0.13350416719913483,0.04731988534331322,2.267545096401591e-05,0.0032447767443954945
100,0.10246357321739197,0.015362142585217953,2.4031121938605793e-05,0.004130815155804157
100,0.08481025695800781,0.02365994267165661,2.5961075152736157e-05,0.0040977103635668755
100,0.11350984871387482,0.06268202513456345,2.253105594718363e-05,0.0037607995327562094
100,0.12113736569881439,0.06604599952697754,1.9711136701516807e-05,0.0036821633111685514
100,0.10630390048027039,0.015362144447863102,2.4408489480265416e-05,0.004822322633117437
100,0.12938886880874634,0.03902208432555199,2.433800182188861e-05,0.004397590644657612
100,0.11252152919769287,0.04025554284453392,2.2168980649439618e-05,0.003364268224686384
100,0.1025780588388443,0.060215115547180176,1.6764726751716807e-05,0.0041013131849467754
100,0.12046591937541962,0.04608643427491188,2.0930538084940054e-05,0.004620735067874193
100,0.10633458942174911,0.015362142585217953,2.507944736862555e-05,0.0038361491169780493
100,0.0795656368136406,0.02365994267165661,2.385592961218208e-05,0.004087630193680525
100,0.07636608183383942,0.022426486015319824,1.9986597180832177e-05,0.004897777456790209
100,0.10114723443984985,0.05438423529267311,2.2467867893283255e-05,0.0054526980966329575
100,0.0925159826874733,0.04608643054962158,1.7177606423501857e-05,0.003977692686021328
100,0.09571553021669388,0.014128687791526318,2.3976952434168197e-05,0.005382166244089603
100,0.12945590913295746,0.023659946396946907,2.491351551725529e-05,0.0035957081709057093
100,0.11064811795949936,0.06604599952697754,2.2224694475880824e-05,0.004319381434470415
100,0.08426447212696075,0.01659560017287731,2.4919268980738707e-05,0.00505536375567317
100,0.10023704171180725,0.02365994267165661,2.6029780201497488e-05,0.003402738831937313
100,0.10377023369073868,0.015362142585217953,1.9407987565500662e-05,0.00462576188147068
100,0.10478368401527405,0.03319120034575462,2.8116222893004306e-05,0.003748636692762375
100,0.11467549204826355,0.008297800086438656,2.1787007426610216e-05,0.0032612488139420748
100,0.10311413556337357,0.01659560017287731,2.419445627310779e-05,0.003670864040032029
100,0.0855599120259285,0.054384227842092514,2.428052175673656e-05,0.004235859028995037
100,0.10486747324466705,0.015362144447863102,1.960857116500847e-05,0.005137341096997261
100,0.09865543991327286,0.01659560017287731,2.1490006474778056e-05,0.0037742857821285725
100,0.10498194396495819,0.04855334386229515,2.018877239606809e-05,0.004030030686408281
100,0.0960128977894783,0.015362144447863102,2.2358410205924883e-05,0.004381697159260511
100,0.14233359694480896,0.06727946549654007,2.4936505724326707e-05,0.004117351956665516
100,0.12131461501121521,0.007064342964440584,2.6783494831761345e-05,0.004856460727751255
100,0.11545021831989288,0.04731988534331322,2.559859785833396e-05,0.004380636848509312
100,0.1083531528711319,0.04485297203063965,2.389051951467991e-05,0.004751031752675772
100,0.11188076436519623,0.05315077304840088,2.33063219639007e-05,0.004623635206371546
100,0.13993529975414276,0.05068385973572731,2.4144535927916877e-05,0.004489793907850981
100,0.11315110325813293,0.05315077304840088,2.72735305770766e-05,0.0041495575569570065
100,0.11325997859239578,0.015362142585217953,2.443070843582973e-05,0.0041785757057368755
100,0.08520534634590149,0.02949082851409912,2.2834814444649965e-05,0.00425430154427886
100,0.10478511452674866,0.03778863325715065,2.859824598999694e-05,0.0039479536935687065
100,0.09842649102210999,0.030724288895726204,2.5586585252312943e-05,0.004335315898060799
100,0.11335907131433487,0.015362144447863102,2.5310044293291867e-05,0.004452261608093977
100,0.1057315319776535,0.0,2.4301534722326323e-05,0.004688339773565531
100,0.09663685411214828,0.04025554284453392,2.6190000426140614e-05,0.004087725188583136
100,0.09263046085834503,0.02365994267165661,2.3702326870989054e-05,0.0051404498517513275
100,0.09848929941654205,0.01659560203552246,1.9320230421726592e-05,0.004194385372102261
100,0.1103200763463974,0.022426487877964973,2.2766742404201068e-05,0.004992055241018534
100,0.1328536868095398,0.05898165702819824,1.7878248399938457e-05,0.005201225634664297
100,0.14047138392925262,0.08387506008148193,1.9425559003138915e-05,0.0041864789091050625
